timestamp_ms,vm_id,cpu_cores,mem_gb,duration_steps
57740000,vm_67740,4.0,8.0,43
57741000,vm_67741,2.0,4.0,74
57742000,vm_67742,2.0,4.0,57
57743000,vm_67743,2.0,4.0,47
57744000,vm_67744,2.0,4.0,156
57745000,vm_67745,2.0,4.0,32
57746000,vm_67746,16.0,32.0,149
57747000,vm_67747,4.0,8.0,129
57748000,vm_67748,8.0,16.0,188
57749000,vm_67749,4.0,8.0,185
57750000,vm_67750,8.0,16.0,139
57751000,vm_67751,2.0,4.0,57
57752000,vm_67752,2.0,4.0,96
57753000,vm_67753,2.0,4.0,48
57754000,vm_67754,4.0,8.0,63
57755000,vm_67755,4.0,8.0,85
57756000,vm_67756,4.0,8.0,173
57757000,vm_67757,4.0,8.0,91
57758000,vm_67758,2.0,4.0,156
57759000,vm_67759,2.0,4.0,147
57760000,vm_67760,2.0,4.0,149
57761000,vm_67761,4.0,8.0,103
57762000,vm_67762,2.0,4.0,151
57763000,vm_67763,4.0,8.0,111
57764000,vm_67764,2.0,4.0,71
57765000,vm_67765,4.0,8.0,196
57766000,vm_67766,2.0,4.0,142
57767000,vm_67767,4.0,8.0,93
57768000,vm_67768,16.0,32.0,162
57769000,vm_67769,2.0,4.0,72
57770000,vm_67770,2.0,4.0,38
57771000,vm_67771,4.0,8.0,42
57772000,vm_67772,8.0,16.0,138
57773000,vm_67773,4.0,8.0,105
57774000,vm_67774,8.0,16.0,58
57775000,vm_67775,4.0,8.0,108
57776000,vm_67776,2.0,4.0,153
57777000,vm_67777,2.0,4.0,173
57778000,vm_67778,4.0,8.0,129
57779000,vm_67779,2.0,4.0,124
57780000,vm_67780,2.0,4.0,136
57781000,vm_67781,8.0,16.0,76
57782000,vm_67782,4.0,8.0,56
57783000,vm_67783,2.0,4.0,189
57784000,vm_67784,4.0,8.0,107
57785000,vm_67785,2.0,4.0,85
57786000,vm_67786,4.0,8.0,111
57787000,vm_67787,4.0,8.0,114
57788000,vm_67788,4.0,8.0,32
57789000,vm_67789,2.0,4.0,125
57790000,vm_67790,2.0,4.0,82
57791000,vm_67791,8.0,16.0,65
57792000,vm_67792,8.0,16.0,93
57793000,vm_67793,8.0,16.0,128
57794000,vm_67794,2.0,4.0,118
57795000,vm_67795,4.0,8.0,141
57796000,vm_67796,2.0,4.0,83
57797000,vm_67797,2.0,4.0,164
57798000,vm_67798,2.0,4.0,159
57799000,vm_67799,2.0,4.0,135
57800000,vm_67800,2.0,4.0,53
57801000,vm_67801,4.0,8.0,136
57802000,vm_67802,2.0,4.0,113
57803000,vm_67803,4.0,8.0,180
57804000,vm_67804,2.0,4.0,50
57805000,vm_67805,8.0,16.0,135
57806000,vm_67806,4.0,8.0,186
57807000,vm_67807,2.0,4.0,193
57808000,vm_67808,4.0,8.0,91
57809000,vm_67809,8.0,16.0,48
57810000,vm_67810,8.0,16.0,136
57811000,vm_67811,4.0,8.0,88
57812000,vm_67812,2.0,4.0,188
57813000,vm_67813,4.0,8.0,72
57814000,vm_67814,2.0,4.0,86
57815000,vm_67815,2.0,4.0,161
57816000,vm_67816,4.0,8.0,190
57817000,vm_67817,4.0,8.0,116
57818000,vm_67818,4.0,8.0,126
57819000,vm_67819,4.0,8.0,49
57820000,vm_67820,2.0,4.0,47
57821000,vm_67821,4.0,8.0,197
57822000,vm_67822,2.0,4.0,150
57823000,vm_67823,2.0,4.0,200
57824000,vm_67824,4.0,8.0,63
57825000,vm_67825,2.0,4.0,198
57826000,vm_67826,2.0,4.0,197
57827000,vm_67827,8.0,16.0,122
57828000,vm_67828,16.0,32.0,50
57829000,vm_67829,2.0,4.0,163
57830000,vm_67830,8.0,16.0,185
57831000,vm_67831,8.0,16.0,67
57832000,vm_67832,2.0,4.0,133
57833000,vm_67833,4.0,8.0,116
57834000,vm_67834,2.0,4.0,183
57835000,vm_67835,2.0,4.0,70
57836000,vm_67836,2.0,4.0,99
57837000,vm_67837,2.0,4.0,116
57838000,vm_67838,8.0,16.0,40
57839000,vm_67839,2.0,4.0,141
57840000,vm_67840,4.0,8.0,123
57841000,vm_67841,4.0,8.0,198
57842000,vm_67842,4.0,8.0,198
57843000,vm_67843,8.0,16.0,173
57844000,vm_67844,2.0,4.0,122
57845000,vm_67845,4.0,8.0,197
57846000,vm_67846,4.0,8.0,55
57847000,vm_67847,2.0,4.0,58
57848000,vm_67848,2.0,4.0,187
57849000,vm_67849,4.0,8.0,93
57850000,vm_67850,4.0,8.0,103
57851000,vm_67851,4.0,8.0,32
57852000,vm_67852,8.0,16.0,53
57853000,vm_67853,4.0,8.0,81
57854000,vm_67854,2.0,4.0,107
57855000,vm_67855,2.0,4.0,193
57856000,vm_67856,16.0,32.0,193
57857000,vm_67857,2.0,4.0,99
57858000,vm_67858,4.0,8.0,90
57859000,vm_67859,4.0,8.0,157
57860000,vm_67860,4.0,8.0,120
57861000,vm_67861,4.0,8.0,146
57862000,vm_67862,4.0,8.0,197
57863000,vm_67863,8.0,16.0,57
57864000,vm_67864,2.0,4.0,152
57865000,vm_67865,2.0,4.0,189
57866000,vm_67866,4.0,8.0,149
57867000,vm_67867,4.0,8.0,186
57868000,vm_67868,2.0,4.0,73
57869000,vm_67869,4.0,8.0,123
57870000,vm_67870,2.0,4.0,79
57871000,vm_67871,2.0,4.0,92
57872000,vm_67872,2.0,4.0,128
57873000,vm_67873,2.0,4.0,199
57874000,vm_67874,2.0,4.0,134
57875000,vm_67875,8.0,16.0,32
57876000,vm_67876,2.0,4.0,62
57877000,vm_67877,2.0,4.0,199
57878000,vm_67878,16.0,32.0,171
57879000,vm_67879,8.0,16.0,49
57880000,vm_67880,2.0,4.0,176
57881000,vm_67881,4.0,8.0,66
57882000,vm_67882,8.0,16.0,175
57883000,vm_67883,2.0,4.0,41
57884000,vm_67884,2.0,4.0,180
57885000,vm_67885,2.0,4.0,114
57886000,vm_67886,4.0,8.0,123
57887000,vm_67887,2.0,4.0,162
57888000,vm_67888,2.0,4.0,131
57889000,vm_67889,2.0,4.0,36
57890000,vm_67890,2.0,4.0,78
57891000,vm_67891,4.0,8.0,169
57892000,vm_67892,2.0,4.0,104
57893000,vm_67893,8.0,16.0,80
57894000,vm_67894,2.0,4.0,189
57895000,vm_67895,2.0,4.0,102
57896000,vm_67896,4.0,8.0,93
57897000,vm_67897,4.0,8.0,39
57898000,vm_67898,2.0,4.0,77
57899000,vm_67899,2.0,4.0,162
57900000,vm_67900,8.0,16.0,99
57901000,vm_67901,4.0,8.0,108
57902000,vm_67902,2.0,4.0,130
57903000,vm_67903,4.0,8.0,135
57904000,vm_67904,4.0,8.0,159
57905000,vm_67905,2.0,4.0,136
57906000,vm_67906,2.0,4.0,79
57907000,vm_67907,4.0,8.0,189
57908000,vm_67908,8.0,16.0,175
57909000,vm_67909,2.0,4.0,192
57910000,vm_67910,16.0,32.0,91
57911000,vm_67911,4.0,8.0,191
57912000,vm_67912,4.0,8.0,35
57913000,vm_67913,2.0,4.0,121
57914000,vm_67914,2.0,4.0,179
57915000,vm_67915,16.0,32.0,52
57916000,vm_67916,2.0,4.0,51
57917000,vm_67917,4.0,8.0,90
57918000,vm_67918,8.0,16.0,84
57919000,vm_67919,2.0,4.0,67
57920000,vm_67920,2.0,4.0,128
57921000,vm_67921,8.0,16.0,185
57922000,vm_67922,4.0,8.0,57
57923000,vm_67923,8.0,16.0,72
57924000,vm_67924,4.0,8.0,172
57925000,vm_67925,4.0,8.0,35
57926000,vm_67926,2.0,4.0,164
57927000,vm_67927,2.0,4.0,110
57928000,vm_67928,4.0,8.0,81
57929000,vm_67929,4.0,8.0,58
57930000,vm_67930,2.0,4.0,157
57931000,vm_67931,2.0,4.0,36
57932000,vm_67932,2.0,4.0,126
57933000,vm_67933,16.0,32.0,195
57934000,vm_67934,2.0,4.0,56
57935000,vm_67935,2.0,4.0,60
57936000,vm_67936,2.0,4.0,99
57937000,vm_67937,2.0,4.0,115
57938000,vm_67938,4.0,8.0,165
57939000,vm_67939,4.0,8.0,135
57940000,vm_67940,16.0,32.0,141
57941000,vm_67941,2.0,4.0,165
57942000,vm_67942,4.0,8.0,45
57943000,vm_67943,2.0,4.0,101
57944000,vm_67944,2.0,4.0,99
57945000,vm_67945,2.0,4.0,151
57946000,vm_67946,4.0,8.0,99
57947000,vm_67947,4.0,8.0,182
57948000,vm_67948,2.0,4.0,93
57949000,vm_67949,2.0,4.0,92
57950000,vm_67950,4.0,8.0,93
57951000,vm_67951,4.0,8.0,196
57952000,vm_67952,2.0,4.0,58
57953000,vm_67953,2.0,4.0,52
57954000,vm_67954,8.0,16.0,70
57955000,vm_67955,4.0,8.0,39
57956000,vm_67956,2.0,4.0,140
57957000,vm_67957,16.0,32.0,108
57958000,vm_67958,2.0,4.0,169
57959000,vm_67959,2.0,4.0,128
57960000,vm_67960,2.0,4.0,131
57961000,vm_67961,4.0,8.0,94
57962000,vm_67962,2.0,4.0,133
57963000,vm_67963,2.0,4.0,42
57964000,vm_67964,8.0,16.0,55
57965000,vm_67965,4.0,8.0,183
57966000,vm_67966,4.0,8.0,72
57967000,vm_67967,2.0,4.0,145
57968000,vm_67968,2.0,4.0,136
57969000,vm_67969,2.0,4.0,41
57970000,vm_67970,2.0,4.0,38
57971000,vm_67971,2.0,4.0,63
57972000,vm_67972,2.0,4.0,187
57973000,vm_67973,2.0,4.0,117
57974000,vm_67974,2.0,4.0,161
57975000,vm_67975,4.0,8.0,187
57976000,vm_67976,2.0,4.0,187
57977000,vm_67977,4.0,8.0,50
57978000,vm_67978,2.0,4.0,108
57979000,vm_67979,2.0,4.0,176
57980000,vm_67980,4.0,8.0,198
57981000,vm_67981,2.0,4.0,70
57982000,vm_67982,2.0,4.0,129
57983000,vm_67983,2.0,4.0,161
57984000,vm_67984,2.0,4.0,151
57985000,vm_67985,2.0,4.0,119
57986000,vm_67986,2.0,4.0,108
57987000,vm_67987,2.0,4.0,185
57988000,vm_67988,4.0,8.0,196
57989000,vm_67989,4.0,8.0,103
57990000,vm_67990,8.0,16.0,177
57991000,vm_67991,2.0,4.0,139
57992000,vm_67992,2.0,4.0,92
57993000,vm_67993,2.0,4.0,113
57994000,vm_67994,2.0,4.0,125
57995000,vm_67995,4.0,8.0,179
57996000,vm_67996,4.0,8.0,107
57997000,vm_67997,16.0,32.0,168
57998000,vm_67998,2.0,4.0,42
57999000,vm_67999,2.0,4.0,98
58000000,vm_68000,8.0,16.0,86
58001000,vm_68001,2.0,4.0,193
58002000,vm_68002,2.0,4.0,52
58003000,vm_68003,4.0,8.0,34
58004000,vm_68004,16.0,32.0,118
58005000,vm_68005,2.0,4.0,187
58006000,vm_68006,4.0,8.0,169
58007000,vm_68007,2.0,4.0,65
58008000,vm_68008,2.0,4.0,59
58009000,vm_68009,16.0,32.0,163
58010000,vm_68010,2.0,4.0,102
58011000,vm_68011,4.0,8.0,169
58012000,vm_68012,4.0,8.0,81
58013000,vm_68013,2.0,4.0,123
58014000,vm_68014,2.0,4.0,129
58015000,vm_68015,4.0,8.0,170
58016000,vm_68016,4.0,8.0,113
58017000,vm_68017,2.0,4.0,32
58018000,vm_68018,4.0,8.0,99
58019000,vm_68019,2.0,4.0,37
58020000,vm_68020,2.0,4.0,157
58021000,vm_68021,2.0,4.0,186
58022000,vm_68022,2.0,4.0,190
58023000,vm_68023,2.0,4.0,87
58024000,vm_68024,2.0,4.0,33
58025000,vm_68025,2.0,4.0,92
58026000,vm_68026,4.0,8.0,103
58027000,vm_68027,2.0,4.0,71
58028000,vm_68028,4.0,8.0,131
58029000,vm_68029,16.0,32.0,177
58030000,vm_68030,4.0,8.0,167
58031000,vm_68031,8.0,16.0,109
58032000,vm_68032,4.0,8.0,165
58033000,vm_68033,4.0,8.0,149
58034000,vm_68034,2.0,4.0,193
58035000,vm_68035,2.0,4.0,175
58036000,vm_68036,2.0,4.0,127
58037000,vm_68037,4.0,8.0,79
58038000,vm_68038,2.0,4.0,44
58039000,vm_68039,4.0,8.0,73
58040000,vm_68040,4.0,8.0,93
58041000,vm_68041,16.0,32.0,58
58042000,vm_68042,2.0,4.0,155
58043000,vm_68043,4.0,8.0,74
58044000,vm_68044,2.0,4.0,131
58045000,vm_68045,4.0,8.0,125
58046000,vm_68046,8.0,16.0,59
58047000,vm_68047,4.0,8.0,177
58048000,vm_68048,8.0,16.0,124
58049000,vm_68049,2.0,4.0,144
58050000,vm_68050,2.0,4.0,140
58051000,vm_68051,4.0,8.0,100
58052000,vm_68052,4.0,8.0,163
58053000,vm_68053,2.0,4.0,43
58054000,vm_68054,8.0,16.0,166
58055000,vm_68055,4.0,8.0,181
58056000,vm_68056,2.0,4.0,199
58057000,vm_68057,4.0,8.0,191
58058000,vm_68058,2.0,4.0,99
58059000,vm_68059,4.0,8.0,147
58060000,vm_68060,4.0,8.0,96
58061000,vm_68061,2.0,4.0,162
58062000,vm_68062,2.0,4.0,160
58063000,vm_68063,2.0,4.0,146
58064000,vm_68064,2.0,4.0,47
58065000,vm_68065,4.0,8.0,133
58066000,vm_68066,4.0,8.0,158
58067000,vm_68067,2.0,4.0,136
58068000,vm_68068,2.0,4.0,167
58069000,vm_68069,4.0,8.0,116
58070000,vm_68070,4.0,8.0,132
58071000,vm_68071,8.0,16.0,85
58072000,vm_68072,4.0,8.0,166
58073000,vm_68073,4.0,8.0,185
58074000,vm_68074,8.0,16.0,126
58075000,vm_68075,4.0,8.0,58
58076000,vm_68076,2.0,4.0,181
58077000,vm_68077,2.0,4.0,57
58078000,vm_68078,4.0,8.0,158
58079000,vm_68079,2.0,4.0,74
58080000,vm_68080,2.0,4.0,38
58081000,vm_68081,2.0,4.0,192
58082000,vm_68082,8.0,16.0,188
58083000,vm_68083,2.0,4.0,114
58084000,vm_68084,4.0,8.0,45
58085000,vm_68085,4.0,8.0,73
58086000,vm_68086,2.0,4.0,95
58087000,vm_68087,4.0,8.0,76
58088000,vm_68088,4.0,8.0,42
58089000,vm_68089,2.0,4.0,87
58090000,vm_68090,8.0,16.0,104
58091000,vm_68091,4.0,8.0,35
58092000,vm_68092,4.0,8.0,111
58093000,vm_68093,2.0,4.0,56
58094000,vm_68094,2.0,4.0,147
58095000,vm_68095,4.0,8.0,187
58096000,vm_68096,2.0,4.0,142
58097000,vm_68097,4.0,8.0,144
58098000,vm_68098,2.0,4.0,143
58099000,vm_68099,2.0,4.0,199
58100000,vm_68100,2.0,4.0,190
58101000,vm_68101,2.0,4.0,157
58102000,vm_68102,2.0,4.0,145
58103000,vm_68103,4.0,8.0,49
58104000,vm_68104,4.0,8.0,53
58105000,vm_68105,2.0,4.0,119
58106000,vm_68106,4.0,8.0,76
58107000,vm_68107,2.0,4.0,195
58108000,vm_68108,2.0,4.0,69
58109000,vm_68109,2.0,4.0,175
58110000,vm_68110,4.0,8.0,68
58111000,vm_68111,4.0,8.0,124
58112000,vm_68112,2.0,4.0,54
58113000,vm_68113,2.0,4.0,75
58114000,vm_68114,8.0,16.0,95
58115000,vm_68115,2.0,4.0,164
58116000,vm_68116,4.0,8.0,100
58117000,vm_68117,16.0,32.0,116
58118000,vm_68118,8.0,16.0,71
58119000,vm_68119,8.0,16.0,154
58120000,vm_68120,2.0,4.0,174
58121000,vm_68121,2.0,4.0,154
58122000,vm_68122,4.0,8.0,62
58123000,vm_68123,8.0,16.0,71
58124000,vm_68124,8.0,16.0,68
58125000,vm_68125,2.0,4.0,199
58126000,vm_68126,8.0,16.0,52
58127000,vm_68127,4.0,8.0,59
58128000,vm_68128,2.0,4.0,185
58129000,vm_68129,2.0,4.0,178
58130000,vm_68130,2.0,4.0,154
58131000,vm_68131,2.0,4.0,162
58132000,vm_68132,8.0,16.0,127
58133000,vm_68133,2.0,4.0,103
58134000,vm_68134,4.0,8.0,194
58135000,vm_68135,4.0,8.0,144
58136000,vm_68136,2.0,4.0,188
58137000,vm_68137,4.0,8.0,200
58138000,vm_68138,4.0,8.0,46
58139000,vm_68139,4.0,8.0,169
58140000,vm_68140,2.0,4.0,193
58141000,vm_68141,2.0,4.0,114
58142000,vm_68142,8.0,16.0,133
58143000,vm_68143,4.0,8.0,138
58144000,vm_68144,2.0,4.0,46
58145000,vm_68145,4.0,8.0,85
58146000,vm_68146,2.0,4.0,157
58147000,vm_68147,16.0,32.0,159
58148000,vm_68148,4.0,8.0,154
58149000,vm_68149,2.0,4.0,41
58150000,vm_68150,2.0,4.0,58
58151000,vm_68151,2.0,4.0,103
58152000,vm_68152,2.0,4.0,172
58153000,vm_68153,4.0,8.0,137
58154000,vm_68154,4.0,8.0,66
58155000,vm_68155,16.0,32.0,53
58156000,vm_68156,2.0,4.0,36
58157000,vm_68157,4.0,8.0,45
58158000,vm_68158,4.0,8.0,162
58159000,vm_68159,4.0,8.0,163
58160000,vm_68160,4.0,8.0,138
58161000,vm_68161,2.0,4.0,158
58162000,vm_68162,4.0,8.0,171
58163000,vm_68163,2.0,4.0,98
58164000,vm_68164,4.0,8.0,99
58165000,vm_68165,8.0,16.0,187
58166000,vm_68166,2.0,4.0,92
58167000,vm_68167,4.0,8.0,149
58168000,vm_68168,4.0,8.0,107
58169000,vm_68169,4.0,8.0,182
58170000,vm_68170,2.0,4.0,160
58171000,vm_68171,4.0,8.0,173
58172000,vm_68172,2.0,4.0,40
58173000,vm_68173,2.0,4.0,63
58174000,vm_68174,4.0,8.0,30
58175000,vm_68175,2.0,4.0,82
58176000,vm_68176,16.0,32.0,65
58177000,vm_68177,4.0,8.0,114
58178000,vm_68178,2.0,4.0,76
58179000,vm_68179,2.0,4.0,124
58180000,vm_68180,2.0,4.0,89
58181000,vm_68181,4.0,8.0,81
58182000,vm_68182,2.0,4.0,121
58183000,vm_68183,8.0,16.0,126
58184000,vm_68184,4.0,8.0,85
58185000,vm_68185,2.0,4.0,69
58186000,vm_68186,2.0,4.0,153
58187000,vm_68187,4.0,8.0,197
58188000,vm_68188,8.0,16.0,67
58189000,vm_68189,2.0,4.0,32
58190000,vm_68190,4.0,8.0,32
58191000,vm_68191,2.0,4.0,155
58192000,vm_68192,2.0,4.0,96
58193000,vm_68193,16.0,32.0,70
58194000,vm_68194,2.0,4.0,37
58195000,vm_68195,4.0,8.0,58
58196000,vm_68196,4.0,8.0,131
58197000,vm_68197,8.0,16.0,73
58198000,vm_68198,16.0,32.0,104
58199000,vm_68199,2.0,4.0,137
58200000,vm_68200,2.0,4.0,124
58201000,vm_68201,4.0,8.0,154
58202000,vm_68202,2.0,4.0,127
58203000,vm_68203,2.0,4.0,108
58204000,vm_68204,8.0,16.0,198
58205000,vm_68205,2.0,4.0,115
58206000,vm_68206,2.0,4.0,117
58207000,vm_68207,2.0,4.0,95
58208000,vm_68208,2.0,4.0,159
58209000,vm_68209,2.0,4.0,88
58210000,vm_68210,4.0,8.0,129
58211000,vm_68211,8.0,16.0,68
58212000,vm_68212,2.0,4.0,196
58213000,vm_68213,8.0,16.0,34
58214000,vm_68214,4.0,8.0,166
58215000,vm_68215,4.0,8.0,169
58216000,vm_68216,8.0,16.0,92
58217000,vm_68217,2.0,4.0,119
58218000,vm_68218,2.0,4.0,42
58219000,vm_68219,2.0,4.0,126
58220000,vm_68220,4.0,8.0,195
58221000,vm_68221,16.0,32.0,199
58222000,vm_68222,2.0,4.0,128
58223000,vm_68223,2.0,4.0,196
58224000,vm_68224,4.0,8.0,165
58225000,vm_68225,4.0,8.0,161
58226000,vm_68226,4.0,8.0,62
58227000,vm_68227,4.0,8.0,138
58228000,vm_68228,4.0,8.0,164
58229000,vm_68229,4.0,8.0,102
58230000,vm_68230,2.0,4.0,194
58231000,vm_68231,2.0,4.0,190
58232000,vm_68232,2.0,4.0,102
58233000,vm_68233,4.0,8.0,33
58234000,vm_68234,4.0,8.0,69
58235000,vm_68235,2.0,4.0,155
58236000,vm_68236,2.0,4.0,121
58237000,vm_68237,2.0,4.0,170
58238000,vm_68238,4.0,8.0,157
58239000,vm_68239,4.0,8.0,187
58240000,vm_68240,2.0,4.0,167
58241000,vm_68241,16.0,32.0,109
58242000,vm_68242,2.0,4.0,136
58243000,vm_68243,2.0,4.0,82
58244000,vm_68244,2.0,4.0,172
58245000,vm_68245,2.0,4.0,104
58246000,vm_68246,2.0,4.0,52
58247000,vm_68247,2.0,4.0,89
58248000,vm_68248,2.0,4.0,107
58249000,vm_68249,8.0,16.0,49
58250000,vm_68250,2.0,4.0,79
58251000,vm_68251,4.0,8.0,98
58252000,vm_68252,4.0,8.0,68
58253000,vm_68253,2.0,4.0,156
58254000,vm_68254,2.0,4.0,182
58255000,vm_68255,2.0,4.0,99
58256000,vm_68256,2.0,4.0,111
58257000,vm_68257,4.0,8.0,83
58258000,vm_68258,4.0,8.0,93
58259000,vm_68259,8.0,16.0,130
58260000,vm_68260,2.0,4.0,141
58261000,vm_68261,2.0,4.0,123
58262000,vm_68262,4.0,8.0,191
58263000,vm_68263,16.0,32.0,169
58264000,vm_68264,2.0,4.0,137
58265000,vm_68265,8.0,16.0,83
58266000,vm_68266,8.0,16.0,176
58267000,vm_68267,8.0,16.0,31
58268000,vm_68268,8.0,16.0,165
58269000,vm_68269,4.0,8.0,149
58270000,vm_68270,8.0,16.0,78
58271000,vm_68271,8.0,16.0,39
58272000,vm_68272,8.0,16.0,160
58273000,vm_68273,2.0,4.0,98
58274000,vm_68274,2.0,4.0,31
58275000,vm_68275,8.0,16.0,158
58276000,vm_68276,2.0,4.0,31
58277000,vm_68277,2.0,4.0,101
58278000,vm_68278,2.0,4.0,73
58279000,vm_68279,2.0,4.0,141
58280000,vm_68280,2.0,4.0,159
58281000,vm_68281,8.0,16.0,138
58282000,vm_68282,8.0,16.0,64
58283000,vm_68283,2.0,4.0,145
58284000,vm_68284,4.0,8.0,118
58285000,vm_68285,2.0,4.0,61
58286000,vm_68286,2.0,4.0,153
58287000,vm_68287,2.0,4.0,117
58288000,vm_68288,4.0,8.0,183
58289000,vm_68289,2.0,4.0,98
58290000,vm_68290,2.0,4.0,179
58291000,vm_68291,2.0,4.0,69
58292000,vm_68292,2.0,4.0,117
58293000,vm_68293,2.0,4.0,135
58294000,vm_68294,2.0,4.0,188
58295000,vm_68295,4.0,8.0,78
58296000,vm_68296,2.0,4.0,83
58297000,vm_68297,8.0,16.0,81
58298000,vm_68298,2.0,4.0,185
58299000,vm_68299,8.0,16.0,177
58300000,vm_68300,2.0,4.0,161
58301000,vm_68301,2.0,4.0,32
58302000,vm_68302,4.0,8.0,79
58303000,vm_68303,2.0,4.0,166
58304000,vm_68304,8.0,16.0,128
58305000,vm_68305,4.0,8.0,192
58306000,vm_68306,4.0,8.0,86
58307000,vm_68307,2.0,4.0,74
58308000,vm_68308,2.0,4.0,104
58309000,vm_68309,2.0,4.0,177
58310000,vm_68310,4.0,8.0,191
58311000,vm_68311,2.0,4.0,186
58312000,vm_68312,2.0,4.0,44
58313000,vm_68313,2.0,4.0,104
58314000,vm_68314,4.0,8.0,69
58315000,vm_68315,8.0,16.0,166
58316000,vm_68316,2.0,4.0,96
58317000,vm_68317,2.0,4.0,175
58318000,vm_68318,4.0,8.0,149
58319000,vm_68319,2.0,4.0,110
58320000,vm_68320,4.0,8.0,63
58321000,vm_68321,2.0,4.0,172
58322000,vm_68322,2.0,4.0,156
58323000,vm_68323,4.0,8.0,108
58324000,vm_68324,2.0,4.0,178
58325000,vm_68325,2.0,4.0,171
58326000,vm_68326,16.0,32.0,85
58327000,vm_68327,2.0,4.0,42
58328000,vm_68328,4.0,8.0,146
58329000,vm_68329,4.0,8.0,147
58330000,vm_68330,4.0,8.0,152
58331000,vm_68331,16.0,32.0,87
58332000,vm_68332,2.0,4.0,170
58333000,vm_68333,2.0,4.0,191
58334000,vm_68334,4.0,8.0,117
58335000,vm_68335,2.0,4.0,67
58336000,vm_68336,2.0,4.0,195
58337000,vm_68337,4.0,8.0,107
58338000,vm_68338,4.0,8.0,132
58339000,vm_68339,2.0,4.0,34
58340000,vm_68340,4.0,8.0,151
58341000,vm_68341,2.0,4.0,90
58342000,vm_68342,4.0,8.0,176
58343000,vm_68343,8.0,16.0,113
58344000,vm_68344,4.0,8.0,176
58345000,vm_68345,4.0,8.0,80
58346000,vm_68346,8.0,16.0,178
58347000,vm_68347,4.0,8.0,32
58348000,vm_68348,8.0,16.0,106
58349000,vm_68349,8.0,16.0,97
58350000,vm_68350,2.0,4.0,101
58351000,vm_68351,4.0,8.0,160
58352000,vm_68352,2.0,4.0,101
58353000,vm_68353,2.0,4.0,90
58354000,vm_68354,4.0,8.0,114
58355000,vm_68355,4.0,8.0,61
58356000,vm_68356,4.0,8.0,186
58357000,vm_68357,8.0,16.0,122
58358000,vm_68358,8.0,16.0,113
58359000,vm_68359,8.0,16.0,116
58360000,vm_68360,4.0,8.0,193
58361000,vm_68361,2.0,4.0,45
58362000,vm_68362,2.0,4.0,71
58363000,vm_68363,8.0,16.0,56
58364000,vm_68364,2.0,4.0,37
58365000,vm_68365,4.0,8.0,92
58366000,vm_68366,4.0,8.0,101
58367000,vm_68367,2.0,4.0,57
58368000,vm_68368,2.0,4.0,166
58369000,vm_68369,4.0,8.0,54
58370000,vm_68370,2.0,4.0,95
58371000,vm_68371,2.0,4.0,178
58372000,vm_68372,4.0,8.0,63
58373000,vm_68373,2.0,4.0,137
58374000,vm_68374,2.0,4.0,94
58375000,vm_68375,2.0,4.0,111
58376000,vm_68376,4.0,8.0,163
58377000,vm_68377,2.0,4.0,79
58378000,vm_68378,4.0,8.0,46
58379000,vm_68379,2.0,4.0,161
58380000,vm_68380,8.0,16.0,59
58381000,vm_68381,4.0,8.0,160
58382000,vm_68382,4.0,8.0,34
58383000,vm_68383,8.0,16.0,196
58384000,vm_68384,2.0,4.0,91
58385000,vm_68385,2.0,4.0,115
58386000,vm_68386,2.0,4.0,70
58387000,vm_68387,4.0,8.0,75
58388000,vm_68388,4.0,8.0,58
58389000,vm_68389,2.0,4.0,77
58390000,vm_68390,2.0,4.0,168
58391000,vm_68391,2.0,4.0,50
58392000,vm_68392,2.0,4.0,200
58393000,vm_68393,2.0,4.0,141
58394000,vm_68394,2.0,4.0,100
58395000,vm_68395,2.0,4.0,131
58396000,vm_68396,2.0,4.0,168
58397000,vm_68397,8.0,16.0,129
58398000,vm_68398,2.0,4.0,39
58399000,vm_68399,2.0,4.0,134
58400000,vm_68400,8.0,16.0,124
58401000,vm_68401,4.0,8.0,63
58402000,vm_68402,8.0,16.0,168
58403000,vm_68403,8.0,16.0,80
58404000,vm_68404,4.0,8.0,177
58405000,vm_68405,4.0,8.0,195
58406000,vm_68406,4.0,8.0,174
58407000,vm_68407,2.0,4.0,193
58408000,vm_68408,8.0,16.0,147
58409000,vm_68409,2.0,4.0,149
58410000,vm_68410,2.0,4.0,67
58411000,vm_68411,8.0,16.0,61
58412000,vm_68412,4.0,8.0,30
58413000,vm_68413,2.0,4.0,159
58414000,vm_68414,8.0,16.0,83
58415000,vm_68415,2.0,4.0,100
58416000,vm_68416,16.0,32.0,136
58417000,vm_68417,2.0,4.0,133
58418000,vm_68418,2.0,4.0,131
58419000,vm_68419,8.0,16.0,101
58420000,vm_68420,8.0,16.0,114
58421000,vm_68421,4.0,8.0,122
58422000,vm_68422,4.0,8.0,148
58423000,vm_68423,2.0,4.0,105
58424000,vm_68424,2.0,4.0,98
58425000,vm_68425,2.0,4.0,71
58426000,vm_68426,4.0,8.0,151
58427000,vm_68427,4.0,8.0,110
58428000,vm_68428,16.0,32.0,107
58429000,vm_68429,8.0,16.0,109
58430000,vm_68430,2.0,4.0,107
58431000,vm_68431,4.0,8.0,82
58432000,vm_68432,2.0,4.0,92
58433000,vm_68433,4.0,8.0,177
58434000,vm_68434,4.0,8.0,43
58435000,vm_68435,2.0,4.0,96
58436000,vm_68436,2.0,4.0,32
58437000,vm_68437,2.0,4.0,130
